Itotal,Tbreaker,ThermalSlope,TimeAboveRated,TimeTempRising,State
0.22707289534838138,120.81397232065571,0.0,0.0,0.0,Normal
2.3763583253614384,120.81397232065571,0.0,0.0,0.0,Normal
14.920897585308467,121.1433859650183,0.32941364436258297,0.0,1.0,Normal
24.373835215713335,121.64778981208582,0.5044038470675275,1.0,2.0,High Risk Potential Overload
23.012362546675075,122.76163047886018,1.113840666774365,2.0,3.0,High Risk Potential Overload
19.39757653415278,122.7746692175184,0.013038738658215098,0.0,4.0,Normal
25.749309981776697,124.05509951272653,1.2804302952081352,1.0,5.0,High Risk Potential Overload
11.077085688026415,124.57825633274695,0.5231568200204197,0.0,6.0,Overheating (Loose Terminal)
12.58797276270525,124.90340365986683,0.3251473271198797,0.0,7.0,Normal
12.551161601681269,125.11527605187399,0.21187239200716368,0.0,8.0,Normal
21.40901742307312,125.46669011261987,0.3514140607458863,1.0,9.0,Normal
29.01237405501825,126.3729655681565,0.9062754555366255,2.0,10.0,Overload
5.547623659622653,126.3729655681565,0.0,0.0,0.0,Normal
7.067044560521056,126.3729655681565,0.0,0.0,0.0,Normal
19.48789615332333,127.33357112030227,0.9606055521457694,0.0,1.0,Overheating (Loose Terminal)
10.721927326882408,127.33357112030227,0.0,0.0,0.0,Normal
27.162580552984913,127.85431708729641,0.520745966994137,1.0,1.0,Overload
28.402835186308522,129.22425875990376,1.3699416726073501,2.0,2.0,Overload
26.520736763422107,129.96853863436547,0.7442798744617243,3.0,3.0,Overload
28.794575005503674,130.45348605474683,0.4849474203813731,4.0,4.0,Overload
7.5292673375609915,130.64050275240672,0.18701669765988238,0.0,5.0,Normal
22.353752019931754,131.35232106875543,0.7118183163487228,1.0,6.0,Potential Overload
19.398287956292066,132.16435438970575,0.812033320950312,0.0,7.0,Overheating (Loose Terminal)
25.21823843815473,132.84008581395116,0.6757314242454018,1.0,8.0,High Risk Potential Overload
1.1275099330185423,132.84008581395116,0.0,0.0,0.0,Normal
29.997459059575178,134.33659560400383,1.4965097900526643,1.0,1.0,Overload
15.37974830361021,135.05034874906679,0.7137531450629385,0.0,2.0,Overheating (Loose Terminal)
23.22613291568878,135.66219953016133,0.6118507810945325,1.0,3.0,High Risk Potential Overload
19.081020545174447,136.22242519187094,0.5602256617096024,0.0,4.0,Overheating (Loose Terminal)
13.434013688117135,136.51225411673468,0.28982892486375256,0.0,5.0,Normal
2.2711518439925804,136.51225411673468,0.0,0.0,0.0,Normal
15.446367834712786,136.8047360095823,0.2924818928476327,0.0,1.0,Normal
25.96716154897037,137.66403205856622,0.8592960489839048,1.0,2.0,High Risk Potential Overload
24.631345795911574,138.02961457681243,0.36558251824621946,2.0,3.0,Normal
15.10274511347238,138.40506138383952,0.37544680702708366,0.0,4.0,Normal
22.916677453580196,138.68726673210531,0.2822053482657796,1.0,5.0,Normal
7.0117511761319395,138.68726673210531,0.0,0.0,0.0,Normal
8.749498440474582,139.02890034862278,0.3416336165174775,0.0,1.0,Normal
10.279789783196216,139.32654285052374,0.29764250190095387,0.0,2.0,Normal
12.44173400455747,139.81099325949836,0.4844504089746186,0.0,3.0,Normal
22.323661328361343,140.85376395107792,1.0427706915795616,1.0,4.0,Potential Overload
5.1648877659791665,140.85376395107792,0.0,0.0,0.0,Normal
25.433562845935825,141.4541937036622,0.6004297525842994,1.0,1.0,High Risk Potential Overload
4.802912375563862,141.4541937036622,0.0,0.0,0.0,Normal
2.560916779155449,141.4541937036622,0.0,0.0,0.0,Normal
12.817494896064293,141.4541937036622,0.0,0.0,0.0,Normal
17.935768198120236,141.8249437538311,0.3707500501688842,0.0,1.0,Normal
3.4463974240325967,141.8249437538311,0.0,0.0,0.0,Normal
3.378701261443291,141.8249437538311,0.0,0.0,0.0,Normal
1.7740506751411123,141.8249437538311,0.0,0.0,0.0,Normal
4.12667436811585,141.8249437538311,0.0,0.0,0.0,Normal
13.807896572587307,141.8249437538311,0.0,0.0,0.0,Normal
26.65110350541817,142.23925796105087,0.41431420721978046,1.0,1.0,Overload
29.28785160478632,142.76472850114504,0.5254705400941797,2.0,2.0,Overload
16.124025595861227,143.31918947132175,0.5544609701767197,0.0,3.0,Overheating (Loose Terminal)
4.186986466734206,143.31918947132175,0.0,0.0,0.0,Normal
12.365095430605919,143.31918947132175,0.0,0.0,0.0,Normal
14.94941876267513,143.31918947132175,0.0,0.0,0.0,Normal
14.266991717691049,143.9277458948935,0.6085564235717518,0.0,1.0,Overheating (Loose Terminal)
10.642269705306314,143.9277458948935,0.0,0.0,0.0,Normal
10.652345329100463,143.9277458948935,0.0,0.0,0.0,Normal
7.545683262092453,143.9277458948935,0.0,0.0,0.0,Normal
4.2289601399308925,143.9277458948935,0.0,0.0,0.0,Normal
17.8105456147979,144.41186562918745,0.4841197342939436,0.0,1.0,Normal
15.783424772146766,144.69947906672385,0.28761343753639557,0.0,2.0,Normal
10.742130836370956,144.82342672656327,0.1239476598394269,0.0,3.0,Normal
24.884935916067114,145.19525382516218,0.3718270985989195,1.0,4.0,Normal
7.261645927972702,145.20425336289242,0.008999537730236207,0.0,5.0,Normal
7.121934517956925,145.54686533758326,0.34261197469082594,0.0,6.0,Normal
4.74453583471989,145.54686533758326,0.0,0.0,0.0,Normal
4.919154567690162,145.54686533758326,0.0,0.0,0.0,Normal
5.701903373876942,145.54686533758326,0.0,0.0,0.0,Normal
21.72210371095478,146.15748191270126,0.6106165751179937,1.0,1.0,Potential Overload
19.64757233817213,146.25189943177793,0.09441751907665878,0.0,2.0,Normal
19.38940866550738,147.08687699094727,0.8349775591693492,0.0,3.0,Overheating (Loose Terminal)
23.32112544340446,147.42382085050755,0.3369438595602887,1.0,4.0,Normal
18.587519782551716,147.90995973264907,0.48613888214151557,0.0,5.0,Normal
5.5995818732056835,147.95943175950129,0.04947202685222096,0.0,6.0,Normal
6.473584728084873,147.95943175950129,0.0,0.0,0.0,Normal
4.848194648301605,147.95943175950129,0.0,0.0,0.0,Normal
5.772611064805115,147.95943175950129,0.0,0.0,0.0,Normal
9.62280203709635,147.97316129390768,0.013729534406403343,0.0,1.0,Normal
6.732085563878412,147.97316129390768,0.0,0.0,0.0,Normal
19.799204647798906,148.28547537127236,0.31231407736466826,0.0,1.0,Normal
23.291765892873876,149.13156638814,0.8460910168676231,1.0,2.0,High Risk Potential Overload
26.3607486654706,149.92118000996368,0.7896136218236883,2.0,3.0,Overload
6.9773653308599055,150.1995774207545,0.27839741079082103,0.0,4.0,Normal
29.68524219599861,150.80813675404,0.6085593332854753,1.0,5.0,Overload
29.445064111389343,151.4616230257751,0.6534862717351273,2.0,6.0,Overload
14.822412985801181,151.77721678824508,0.31559376246997095,0.0,7.0,Normal
22.257951389636606,152.6853816695868,0.9081648813417205,1.0,8.0,Potential Overload
3.27311885731409,152.6853816695868,0.0,0.0,0.0,Normal
26.9867749862658,153.55778584366922,0.8724041740824093,1.0,1.0,Overload
17.544010816262166,153.82743149190497,0.26964564823574366,0.0,2.0,Normal
24.952214177131964,154.45198663018647,0.6245551382815058,1.0,3.0,High Risk Potential Overload
6.027557483282841,154.50097388452687,0.04898725434039308,0.0,4.0,Normal
4.644253902936346,154.63276115294826,0.13178726842138566,0.0,5.0,Normal
10.871057222279772,155.0827861250268,0.45002497207853553,0.0,6.0,Normal
2.3379608141672814,155.13951628934862,0.056730164321839194,0.0,7.0,Normal
6.6981122931417225,155.13951628934862,0.0,0.0,0.0,Normal
26.580654803356623,156.00201012149276,0.8624938321441527,1.0,1.0,Overload
28.09737490102078,156.55855374627654,0.55654362478379,2.0,2.0,Overload
4.969782796289315,156.55855374627654,0.0,0.0,0.0,Normal
11.39779369742633,156.89090211688855,0.332348370612007,0.0,1.0,Normal
24.078735738443168,157.9160962084827,1.0251940915941713,1.0,2.0,High Risk Potential Overload
16.929045834690363,157.9160962084827,0.0,0.0,0.0,Normal
15.945907315591072,157.9160962084827,0.0,0.0,0.0,Normal
14.445051367861325,158.35838531342185,0.4422891049391406,0.0,1.0,Normal
13.878968889342001,158.59505820123655,0.2366728878146962,0.0,2.0,Normal
6.913919870078389,158.59505820123655,0.0,0.0,0.0,Normal
26.250526152895084,159.30843592564494,0.7133777244083941,1.0,1.0,Overload
18.945666792236306,159.40907066837283,0.1006347427278955,0.0,2.0,Normal
10.11777357768932,159.52641358269196,0.11734291431911381,0.0,3.0,Normal
17.44247817888303,160.33065577411972,0.8042421914277638,0.0,4.0,Overheating (Loose Terminal)
13.933016477537844,160.9498059791739,0.6191502050541879,0.0,5.0,Overheating (Loose Terminal)
22.37285138622835,161.64473690865213,0.6949309294782308,1.0,6.0,Potential Overload
8.48261342604772,161.80531181557924,0.16057490692710885,0.0,7.0,Normal
29.330116616160986,162.72265701779142,0.9173452022121814,1.0,8.0,Overload
19.69682397924669,163.54639630319969,0.8237392854082687,0.0,9.0,Overheating (Loose Terminal)
18.416837652347446,164.33713454787917,0.7907382446795006,0.0,10.0,Overheating (Loose Terminal)
11.825508714898586,164.33713454787917,0.0,0.0,0.0,Normal
6.703944832918019,164.4751852381231,0.13805069024391237,0.0,1.0,Normal
6.669983433822884,164.4751852381231,0.0,0.0,0.0,Normal
18.39711232825521,164.7413868489018,0.26620161077872184,0.0,1.0,Normal
14.750024962194967,164.93110603790137,0.18971918899955548,0.0,2.0,Normal
9.048790322653868,164.93110603790137,0.0,0.0,0.0,Normal
9.967355454789594,164.93110603790137,0.0,0.0,0.0,Normal
24.261545092049698,165.7247716427819,0.7936656048805284,1.0,1.0,High Risk Potential Overload
0.2618891317666727,165.7247716427819,0.0,0.0,0.0,Normal
19.221406349389103,165.83450468800444,0.10973304522256808,0.0,1.0,Normal
1.7069933615728772,165.91672860792903,0.08222391992459122,0.0,2.0,Normal
11.907700346400876,165.91672860792903,0.0,0.0,0.0,Normal
22.889150337860272,166.95924041426275,1.0425118063337273,1.0,1.0,Potential Overload
3.8137544132733314,166.95924041426275,0.0,0.0,0.0,Normal
11.296822665252328,166.95924041426275,0.0,0.0,0.0,Normal
25.079599512732248,167.73761065922693,0.7783702449641925,1.0,1.0,High Risk Potential Overload
8.01526121750652,167.73761065922693,0.0,0.0,0.0,Normal
3.6385626099054225,167.78132441073572,0.04371375150878831,0.0,1.0,Normal
24.359783846517775,168.27005827620516,0.48873386546944253,1.0,2.0,Normal
8.174683421961928,168.27005827620516,0.0,0.0,0.0,Normal
14.319444576947951,168.6449544469627,0.37489617075754894,0.0,1.0,Normal
4.439443238658988,168.6449544469627,0.0,0.0,0.0,Normal
0.3942107550872831,168.6449544469627,0.0,0.0,0.0,Normal
22.606901958489004,169.42804565273903,0.783091205776325,1.0,1.0,Potential Overload
1.9888278551869032,169.42804565273903,0.0,0.0,0.0,Normal
28.70126821295657,170.69332892795384,1.2652832752148202,1.0,1.0,Overload
13.361702731412922,170.69332892795384,0.0,0.0,0.0,Normal
17.926716370422394,170.69332892795384,0.0,0.0,0.0,Normal
4.157725102920546,170.69332892795384,0.0,0.0,0.0,Normal
11.660831219393843,170.69779503951602,0.004466111562190123,0.0,1.0,Normal
28.356992055645968,171.4574619939962,0.7596669544801744,1.0,2.0,Overload
7.5938481633453385,171.4574619939962,0.0,0.0,0.0,Normal
12.48297815698268,171.49102255403656,0.03356056004037444,0.0,1.0,Normal
8.722530582706334,171.49102255403656,0.0,0.0,0.0,Normal
27.872452147437848,172.02475833717492,0.5337357831383449,1.0,1.0,Overload
25.386880784245623,173.1886546032813,1.1638962661063725,2.0,2.0,High Risk Potential Overload
24.8269215402231,173.45246998861256,0.26381538533127247,3.0,3.0,Normal
10.832684293217339,173.62758242309957,0.1751124344870142,0.0,4.0,Normal
2.7871214814564826,173.62758242309957,0.0,0.0,0.0,Normal
25.731211640724172,174.08582229098408,0.45823986788451215,1.0,1.0,Normal
0.36781353094933467,174.08582229098408,0.0,0.0,0.0,Normal
11.530329510285071,174.08582229098408,0.0,0.0,0.0,Normal
13.028407767037285,174.56698448304314,0.48116219205906585,0.0,1.0,Normal
0.21991657316960955,174.56698448304314,0.0,0.0,0.0,Normal
28.865010698062637,175.60764812011658,1.0406636370734401,1.0,1.0,Overload
13.30073349092511,175.60764812011658,0.0,0.0,0.0,Normal
24.768934724028657,176.22923338456752,0.6215852644509303,1.0,1.0,High Risk Potential Overload
0.9393193355011009,176.22923338456752,0.0,0.0,0.0,Normal
21.74518801132614,176.91964489460022,0.6904115100326952,1.0,1.0,Potential Overload
7.785912280839531,176.91964489460022,0.0,0.0,0.0,Normal
14.380918103684909,176.93581251540763,0.016167620807420457,0.0,1.0,Normal
9.521008043981993,177.07553408296937,0.1397215675617478,0.0,2.0,Normal
27.59314887489225,177.67013190530474,0.5945978223353693,1.0,3.0,Overload
5.245280885996502,177.67013190530474,0.0,0.0,0.0,Normal
9.927324944024727,177.76334100142287,0.09320909611812556,0.0,1.0,Normal
15.418244074916439,177.76334100142287,0.0,0.0,0.0,Normal
14.563775124072066,177.98702107383266,0.22368007240980176,0.0,1.0,Normal
8.696546772074925,177.98702107383266,0.0,0.0,0.0,Normal
28.194742910720812,179.09145469022315,1.1044336163904673,1.0,1.0,Overload
11.804613337381742,179.09145469022315,0.0,0.0,0.0,Normal
18.346271509244858,179.14558689660436,0.05413220638120428,0.0,1.0,Normal
25.0140519566216,179.58142242327406,0.43583552666969966,1.0,2.0,Normal
17.458916717528165,180.18659314556004,0.6051707222859695,0.0,3.0,Overheating (Loose Terminal)
26.929050300396455,181.22532222509773,1.0387290795376751,1.0,4.0,Overload
23.247012079732674,181.8770977927275,0.6517755676297742,2.0,5.0,High Risk Potential Overload
19.75336015993294,182.80882514041076,0.9317273476832602,0.0,6.0,Overheating (Loose Terminal)
14.11150345031377,183.4396486303421,0.6308234899313543,0.0,7.0,Overheating (Loose Terminal)
11.358904611052589,183.92308215848277,0.48343352814067125,0.0,8.0,Normal
13.948405344936798,183.92308215848277,0.0,0.0,0.0,Normal
29.739524206488312,185.35432485792063,1.4312426994378495,1.0,1.0,Overload
17.240853019786268,186.060916907445,0.7065920495243838,0.0,2.0,Overheating (Loose Terminal)
16.57830948301355,186.060916907445,0.0,0.0,0.0,Normal
4.6001767457540605,186.060916907445,0.0,0.0,0.0,Normal
13.925775517562794,186.09708064709122,0.03616373964620584,0.0,1.0,Normal
21.58820706719048,186.49178133828136,0.3947006911901344,1.0,2.0,Normal
15.814463296779271,186.60125700605238,0.10947566777103346,0.0,3.0,Normal
17.71955496472374,187.10309794247087,0.5018409364184916,0.0,4.0,Overheating (Loose Terminal)
0.4880156311307604,187.10309794247087,0.0,0.0,0.0,Normal
17.49403345368399,187.50673674918227,0.4036388067114115,0.0,1.0,Normal
28.189049121962988,188.91412331581375,1.4073865666314869,1.0,2.0,Overload
15.343765778622538,189.08324251835413,0.16911920254036905,0.0,3.0,Normal
12.550109264367402,189.58442509575883,0.5011825774047088,0.0,4.0,Overheating (Loose Terminal)
27.914460724780664,190.3979149141652,0.813489818406367,1.0,5.0,Overload
14.75164603177783,190.3979149141652,0.0,0.0,0.0,Normal
7.09244315281553,190.3979149141652,0.0,0.0,0.0,Normal
4.672155020998199,190.3979149141652,0.0,0.0,0.0,Normal
19.75444779472063,190.8134104376371,0.41549552347189384,0.0,1.0,Normal
13.592945653861397,190.8134104376371,0.0,0.0,0.0,Normal
28.07710512973997,191.30667669643634,0.493266258799258,1.0,1.0,Overload
17.582366151243292,192.1305270262899,0.8238503298535749,0.0,2.0,Overheating (Loose Terminal)
12.268227784214154,192.1305270262899,0.0,0.0,0.0,Normal
23.08504531245099,193.22751106604758,1.0969840397576751,1.0,1.0,High Risk Potential Overload
12.154735897577183,193.34793637194295,0.1204253058953677,0.0,2.0,Normal
3.5305606401101652,193.34793637194295,0.0,0.0,0.0,Normal
15.591689471335066,193.47764610467644,0.12970973273348338,0.0,1.0,Normal
19.382052602816227,194.33053461978068,0.852888515104237,0.0,2.0,Overheating (Loose Terminal)
29.95417040381792,195.00213838919106,0.6716037694103832,1.0,3.0,Overload
15.164769514081826,195.45639748294894,0.45425909375788354,0.0,4.0,Normal
16.316662499812356,195.49667117977623,0.04027369682727844,0.0,5.0,Normal
10.739488457868271,195.62658553751135,0.12991435773511667,0.0,6.0,Normal
1.8297367479550974,195.62658553751135,0.0,0.0,0.0,Normal
2.5902984256560835,195.64484853866313,0.018263001151781366,0.0,1.0,Normal
28.759148555389054,196.89232204115746,1.2474735024943309,1.0,2.0,Overload
11.017147412182787,196.89232204115746,0.0,0.0,0.0,Normal
7.45377034024628,196.89232204115746,0.0,0.0,0.0,Normal
25.462881615708937,197.24651233785056,0.3541902966930948,1.0,1.0,Normal
